network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
84.53.161.92/30,2782113,2750405,,0,0,
84.53.161.96/30,2750405,2750405,,0,0,
84.53.161.100/31,2782113,2750405,,0,0,
84.53.161.102/32,2750405,2750405,,0,0,
84.53.161.103/32,2782113,2750405,,0,0,
84.53.161.104/30,2750405,2750405,,0,0,
84.53.161.108/30,2782113,2750405,,0,0,
84.53.161.112/30,2750405,2750405,,0,0,
84.53.161.116/30,2782113,2750405,,0,0,
84.53.161.120/30,2750405,2750405,,0,0,
84.53.161.124/30,2782113,2750405,,0,0,
84.53.161.128/30,2750405,2750405,,0,0,
84.53.161.132/30,2782113,2750405,,0,0,
84.53.161.136/30,2750405,2750405,,0,0,
84.53.161.140/30,2782113,2750405,,0,0,
84.53.161.144/30,2750405,2750405,,0,0,
84.53.161.148/31,2782113,2750405,,0,0,
84.53.161.150/32,2782113,2750405,,0,0,
84.53.161.151/32,2750405,2750405,,0,0,
84.53.161.152/30,2750405,2750405,,0,0,
84.53.161.156/31,2782113,2750405,,0,0,
84.53.161.158/32,2750405,2750405,,0,0,
84.53.161.159/32,2782113,2750405,,0,0,
84.53.161.160/30,2750405,2750405,,0,0,
84.53.161.164/32,2782113,2750405,,0,0,
84.53.161.165/32,2750405,2750405,,0,0,
84.53.161.166/31,2782113,2750405,,0,0,
84.53.161.168/29,2750405,2750405,,0,0,
84.53.161.176/28,2750405,2750405,,0,0,
84.53.161.192/26,2750405,2750405,,0,0,
84.53.162.0/23,2750405,2750405,,0,0,
84.53.164.0/22,2750405,2750405,,0,0,
84.53.168.0/22,2750405,2750405,,0,0,
84.53.172.0/24,2623032,2750405,,0,0,
84.53.173.0/24,2750405,2750405,,0,0,
84.53.174.0/23,2750405,2750405,,0,0,
84.53.176.0/24,2750405,2750405,,0,0,
84.53.177.0/24,3175395,2750405,,0,0,
84.53.178.0/23,2750405,2750405,,0,0,
84.53.180.0/22,2750405,2750405,,0,0,
84.53.184.0/24,3175395,2750405,,0,0,
84.53.185.0/24,2750405,2750405,,0,0,
84.53.186.0/23,2750405,2750405,,0,0,
84.53.188.0/22,2750405,2750405,,0,0,
84.53.192.0/18,2017370,2017370,,0,0,
84.54.0.0/23,1819730,298795,,0,0,
84.54.2.0/23,298795,298795,,0,0,
84.54.4.0/22,2017370,290557,,0,0,
84.54.8.0/22,6252001,1819730,,0,0,
84.54.12.0/24,1527747,1527747,,0,0,
84.54.13.0/24,298795,298795,,0,0,
84.54.14.0/23,298795,298795,,0,0,
84.54.16.0/22,2017370,1819730,,0,0,
84.54.20.0/23,3017382,2921044,,0,0,
84.54.22.0/24,798544,2921044,,0,0,
84.54.23.0/24,2921044,2921044,,0,0,
84.54.24.0/22,2510769,2510769,,0,0,
84.54.28.0/22,2017370,290557,,0,0,
84.54.32.0/24,3017382,3190538,,0,0,
84.54.33.0/24,6251999,2750405,,0,0,
84.54.34.0/24,798549,798549,,0,0,
84.54.35.0/24,3996063,2750405,,0,0,
84.54.36.0/24,2921044,2017370,,0,0,
84.54.37.0/32,2017370,2017370,,0,0,
84.54.37.1/32,2750405,2017370,,0,0,
84.54.37.2/31,2017370,2017370,,0,0,
84.54.37.4/30,2017370,2017370,,0,0,
84.54.37.8/29,2017370,2017370,,0,0,
84.54.37.16/28,2017370,2017370,,0,0,
84.54.37.32/27,2017370,2017370,,0,0,
84.54.37.64/26,2017370,2017370,,0,0,
84.54.37.128/25,2017370,2017370,,0,0,
84.54.38.0/23,2017370,2017370,,0,0,
84.54.40.0/22,2750405,2750405,,0,0,
84.54.44.0/24,2017370,2017370,,0,0,
84.54.45.0/24,2017370,3194884,,0,0,
84.54.46.0/23,2017370,2017370,,0,0,
84.54.48.0/24,2921044,732800,,0,0,
84.54.49.0/24,390903,732800,,0,0,
84.54.50.0/24,2510769,732800,,0,0,
84.54.51.0/24,2658434,732800,,0,0,
84.54.52.0/23,2017370,290557,,0,0,
84.54.54.0/24,2635167,290557,,0,0,
84.54.55.0/24,290557,290557,,0,0,
84.54.56.0/22,2017370,2017370,,0,0,
84.54.60.0/24,2661886,3017382,,0,0,
84.54.61.0/24,6252001,3017382,,0,0,
84.54.62.0/24,6252001,3017382,,0,0,
84.54.63.0/24,3017382,3017382,,0,0,
84.54.64.0/18,1512440,1512440,,0,0,
84.54.128.0/18,732800,732800,,0,0,
84.54.192.0/18,2017370,2017370,,0,0,
84.55.0.0/21,2921044,597427,,0,0,
84.55.8.0/22,2635167,597427,,0,0,
84.55.12.0/23,2635167,597427,,0,0,
84.55.14.0/23,6252001,597427,,0,0,
84.55.16.0/24,6252001,597427,,0,0,
84.55.17.0/24,2635167,597427,,0,0,
84.55.18.0/24,660013,597427,,0,0,
84.55.19.0/24,2635167,597427,,0,0,
84.55.20.0/24,2635167,597427,,0,0,
84.55.21.0/24,6252001,597427,,0,0,
84.55.22.0/23,2635167,597427,,0,0,
84.55.24.0/21,597427,597427,,0,0,
84.55.32.0/19,597427,597427,,0,0,
84.55.64.0/18,2661886,2661886,,0,0,
84.55.128.0/18,3017382,3017382,,0,0,
84.55.192.0/18,2658434,2658434,,0,0,
84.56.0.0/13,2921044,2921044,,0,0,
84.64.0.0/13,2635167,2635167,,0,0,
84.72.0.0/14,2658434,2658434,,0,0,
84.76.0.0/14,2510769,2510769,,0,0,
84.80.0.0/16,2750405,2750405,,0,0,
84.81.0.0/16,2635167,2635167,,0,0,
84.82.0.0/15,2750405,2750405,,0,0,
84.84.0.0/14,2750405,2750405,,0,0,
84.88.0.0/15,2510769,2510769,,0,0,
84.90.0.0/15,2264397,2264397,,0,0,
84.92.0.0/15,2635167,2635167,,0,0,
84.94.0.0/15,294640,294640,,0,0,
84.96.0.0/13,3017382,3017382,,0,0,
84.104.0.0/14,2750405,2750405,,0,0,
84.108.0.0/14,294640,294640,,0,0,
84.112.0.0/14,2782113,2782113,,0,0,
84.116.0.0/20,2750405,2750405,,0,0,
84.116.16.0/21,2750405,2750405,,0,0,
84.116.24.0/21,2782113,2750405,,0,0,
84.116.32.0/20,2782113,2750405,,0,0,
84.116.48.0/23,2782113,2750405,,0,0,
84.116.50.0/23,2750405,2750405,,0,0,
84.116.52.0/24,2782113,2750405,,0,0,
84.116.53.0/25,2782113,2750405,,0,0,
84.116.53.128/32,2750405,2750405,,0,0,
84.116.53.129/32,2782113,2750405,,0,0,
84.116.53.130/31,2782113,2750405,,0,0,
84.116.53.132/30,2782113,2750405,,0,0,
84.116.53.136/29,2782113,2750405,,0,0,
84.116.53.144/28,2782113,2750405,,0,0,
84.116.53.160/27,2782113,2750405,,0,0,
84.116.53.192/26,2782113,2750405,,0,0,
84.116.54.0/23,2782113,2750405,,0,0,
84.116.56.0/21,2782113,2750405,,0,0,
84.116.64.0/18,2750405,2750405,,0,0,
84.116.128.0/22,2750405,2750405,,0,0,
84.116.132.0/30,2750405,2750405,,0,0,
84.116.132.4/32,2750405,2750405,,0,0,
84.116.132.5/32,798544,2750405,,0,0,
84.116.132.6/31,2750405,2750405,,0,0,
84.116.132.8/29,2750405,2750405,,0,0,
84.116.132.16/28,2750405,2750405,,0,0,
84.116.132.32/27,2750405,2750405,,0,0,
84.116.132.64/26,2750405,2750405,,0,0,
84.116.132.128/25,2750405,2750405,,0,0,
84.116.133.0/24,2750405,2750405,,0,0,
84.116.134.0/23,2750405,2750405,,0,0,
84.116.136.0/24,2750405,2750405,,0,0,
84.116.137.0/28,2750405,2750405,,0,0,
84.116.137.16/29,2750405,2750405,,0,0,
84.116.137.24/30,2750405,2750405,,0,0,
84.116.137.28/31,2750405,2750405,,0,0,
84.116.137.30/32,798544,2750405,,0,0,
84.116.137.31/32,2750405,2750405,,0,0,
84.116.137.32/28,2750405,2750405,,0,0,
84.116.137.48/32,2750405,2750405,,0,0,
84.116.137.49/32,798544,2750405,,0,0,
84.116.137.50/31,2750405,2750405,,0,0,
84.116.137.52/30,2750405,2750405,,0,0,
84.116.137.56/29,2750405,2750405,,0,0,
84.116.137.64/26,2750405,2750405,,0,0,
84.116.137.128/25,2750405,2750405,,0,0,
84.116.138.0/23,2750405,2750405,,0,0,
84.116.140.0/24,2750405,2750405,,0,0,
84.116.141.0/30,2750405,2750405,,0,0,
84.116.141.4/31,2750405,2750405,,0,0,
84.116.141.6/32,798544,2750405,,0,0,
84.116.141.7/32,2750405,2750405,,0,0,
84.116.141.8/29,2750405,2750405,,0,0,
84.116.141.16/28,2750405,2750405,,0,0,
84.116.141.32/27,2750405,2750405,,0,0,
84.116.141.64/26,2750405,2750405,,0,0,
84.116.141.128/25,2750405,2750405,,0,0,
84.116.142.0/23,2750405,2750405,,0,0,
84.116.144.0/20,2750405,2750405,,0,0,
84.116.160.0/19,2750405,2750405,,0,0,
84.116.192.0/19,2750405,2750405,,0,0,
84.116.224.0/21,2750405,2750405,,0,0,
84.116.232.0/22,2750405,2750405,,0,0,
84.116.236.0/23,2750405,2750405,,0,0,
84.116.238.0/24,2750405,2750405,,0,0,
84.116.239.0/26,2750405,2750405,,0,0,
84.116.239.64/27,2750405,2750405,,0,0,
84.116.239.96/29,2750405,2750405,,0,0,
84.116.239.104/31,2750405,2750405,,0,0,
84.116.239.106/32,2963597,2750405,,0,0,
84.116.239.107/32,2750405,2750405,,0,0,
84.116.239.108/30,2750405,2750405,,0,0,
84.116.239.112/28,2750405,2750405,,0,0,
84.116.239.128/25,2750405,2750405,,0,0,
84.116.240.0/20,2750405,2750405,,0,0,
84.117.0.0/16,798549,798549,,0,0,
84.118.0.0/15,2921044,2921044,,0,0,
84.120.0.0/17,2510769,2510769,,0,0,
84.120.128.0/20,2510769,2510769,,0,0,
84.120.144.0/22,2510769,2510769,,0,0,
84.120.148.0/23,2510769,2510769,,0,0,
84.120.150.0/26,2510769,2510769,,0,0,
84.120.150.64/27,2510769,2510769,,0,0,
84.120.150.96/29,2510769,2510769,,0,0,
84.120.150.104/30,2510769,2510769,,0,0,
84.120.150.108/31,2510769,2510769,,0,0,
84.120.150.110/32,2510769,2510769,,0,0,
84.120.150.111/32,2411586,2510769,,0,0,
84.120.150.112/28,2510769,2510769,,0,0,
84.120.150.128/25,2510769,2510769,,0,0,
84.120.151.0/24,2510769,2510769,,0,0,
84.120.152.0/21,2510769,2510769,,0,0,
84.120.160.0/19,2510769,2510769,,0,0,
84.120.192.0/18,2510769,2510769,,0,0,
84.121.0.0/16,2510769,2510769,,0,0,
84.122.0.0/15,2510769,2510769,,0,0,
84.124.0.0/14,2510769,2510769,,0,0,
84.128.0.0/12,2921044,2921044,,0,0,
84.144.0.0/13,2921044,2921044,,0,0,
84.152.0.0/15,2921044,2921044,,0,0,
84.154.0.0/17,2921044,2921044,,0,0,
84.154.128.0/20,2921044,2921044,,0,0,
84.154.144.0/21,2921044,2921044,,0,0,
84.154.152.0/23,2921044,2921044,,0,0,
84.154.154.0/24,2921044,2921044,,0,0,
84.154.155.0/27,2921044,2921044,,0,0,
84.154.155.32/29,2921044,2921044,,0,0,
84.154.155.40/32,2921044,2921044,,0,0,
84.154.155.42/31,2921044,2921044,,0,0,
84.154.155.44/30,2921044,2921044,,0,0,
84.154.155.48/28,2921044,2921044,,0,0,
84.154.155.64/26,2921044,2921044,,0,0,
84.154.155.128/25,2921044,2921044,,0,0,
84.154.156.0/22,2921044,2921044,,0,0,
84.154.160.0/19,2921044,2921044,,0,0,
84.154.192.0/18,2921044,2921044,,0,0,
84.155.0.0/16,2921044,2921044,,0,0,
84.156.0.0/16,2921044,2921044,,0,0,
84.157.0.0/18,2921044,2921044,,0,0,
84.157.64.0/20,2921044,2921044,,0,0,
84.157.80.0/21,2921044,2921044,,0,0,
84.157.88.0/23,2921044,2921044,,0,0,
84.157.90.0/24,2921044,2921044,,0,0,
84.157.91.0/25,2921044,2921044,,0,0,
84.157.91.128/27,2921044,2921044,,0,0,
84.157.91.160/30,2921044,2921044,,0,0,
84.157.91.164/31,2921044,2921044,,0,0,
84.157.91.166/32,2921044,2921044,,0,0,
84.157.91.168/29,2921044,2921044,,0,0,
84.157.91.176/28,2921044,2921044,,0,0,
84.157.91.192/26,2921044,2921044,,0,0,
84.157.92.0/22,2921044,2921044,,0,0,
84.157.96.0/19,2921044,2921044,,0,0,
84.157.128.0/17,2921044,2921044,,0,0,
84.158.0.0/15,2921044,2921044,,0,0,
84.160.0.0/11,2921044,2921044,,0,0,
84.192.0.0/13,2802361,2802361,,0,0,
84.200.0.0/18,2921044,2921044,,0,0,
84.200.64.0/21,2921044,2921044,,0,0,
84.200.72.0/22,2921044,2921044,,0,0,
84.200.76.0/23,2921044,2921044,,0,0,
84.200.78.0/24,2921044,2921044,,0,0,
84.200.79.0/25,2782113,2921044,,0,0,
84.200.79.128/25,2921044,2921044,,0,0,
84.200.80.0/20,2921044,2921044,,0,0,
84.200.96.0/19,2921044,2921044,,0,0,
84.200.128.0/17,2921044,2921044,,0,0,
84.201.0.0/20,2921044,2921044,,0,0,
84.201.16.0/24,2921044,2921044,,0,0,
84.201.17.0/24,2750405,2921044,,0,0,
84.201.18.0/24,2750405,2921044,,0,0,
84.201.19.0/24,2921044,2921044,,0,0,
84.201.20.0/22,2921044,2921044,,0,0,
84.201.24.0/21,2921044,2921044,,0,0,
84.201.32.0/19,2921044,2921044,,0,0,
84.201.64.0/18,2921044,2921044,,0,0,
84.201.128.0/21,2017370,2017370,,0,0,
84.201.136.0/22,2017370,2017370,,0,0,
84.201.140.0/23,2017370,2017370,,0,0,
84.201.142.0/24,2017370,2017370,,0,0,
84.201.143.0/25,2017370,2017370,,0,0,
84.201.143.128/26,2750405,2017370,,0,0,
84.201.143.192/26,2017370,2017370,,0,0,
84.201.144.0/20,2017370,2017370,,0,0,
84.201.160.0/19,2017370,2017370,,0,0,
84.201.192.0/20,732800,732800,,0,0,
84.201.208.0/20,6252001,6252001,,0,0,
84.201.224.0/20,732800,732800,,0,0,
84.201.240.0/20,2017370,2017370,,0,0,
84.202.0.0/16,3144096,3144096,,0,0,
84.203.0.0/16,2963597,2963597,,0,0,
84.204.0.0/16,2017370,2017370,,0,0,
84.205.0.0/19,798544,798544,,0,0,
84.205.32.0/19,3144096,3144096,,0,0,
84.205.64.0/19,2750405,2750405,,0,0,
84.205.96.0/19,357994,357994,,0,0,
84.205.128.0/19,3017382,3017382,,0,0,
84.205.160.0/24,798544,798544,,0,0,
84.205.161.0/24,2635167,2635167,,0,0,
84.205.162.0/23,798544,798544,,0,0,
84.205.164.0/22,798544,798544,,0,0,
84.205.168.0/21,798544,798544,,0,0,
84.205.176.0/20,798544,798544,,0,0,
84.205.192.0/18,390903,390903,,0,0,
84.206.0.0/16,719819,719819,,0,0,
84.207.0.0/20,3017382,2921044,,0,0,
84.207.16.0/21,3017382,2921044,,0,0,
84.207.24.0/21,2635167,2921044,,0,0,
84.207.32.0/19,2635167,2921044,,0,0,
84.207.64.0/18,2635167,2921044,,0,0,
84.207.128.0/18,2635167,2921044,,0,0,
84.207.192.0/23,2635167,2921044,,0,0,
84.207.194.0/24,2635167,2921044,,0,0,
84.207.195.0/24,2661886,2921044,,0,0,
84.207.196.0/23,2661886,2921044,,0,0,
84.207.198.0/23,3144096,2921044,,0,0,
84.207.200.0/23,2635167,2921044,,0,0,
84.207.202.0/25,2635167,2921044,,0,0,
84.207.202.128/27,2635167,2921044,,0,0,
84.207.202.160/28,2635167,2921044,,0,0,
84.207.202.176/29,2635167,2921044,,0,0,
84.207.202.184/29,2750405,2921044,,0,0,
84.207.202.192/26,2635167,2921044,,0,0,
84.207.203.0/24,2635167,2921044,,0,0,
84.207.204.0/22,2635167,2921044,,0,0,
84.207.208.0/23,2963597,2921044,,0,0,
84.207.210.0/24,2963597,2921044,,0,0,
84.207.211.0/27,2963597,2921044,,0,0,
84.207.211.32/28,2963597,2921044,,0,0,
84.207.211.48/30,2750405,2921044,,0,0,
84.207.211.52/30,2963597,2921044,,0,0,
84.207.211.56/29,2963597,2921044,,0,0,
84.207.211.64/26,2963597,2921044,,0,0,
84.207.211.128/25,2963597,2921044,,0,0,
84.207.212.0/22,2963597,2921044,,0,0,
84.207.216.0/21,2750405,2921044,,0,0,
84.207.224.0/23,2750405,2921044,,0,0,
84.207.226.0/24,2750405,2921044,,0,0,
84.207.227.0/26,2750405,2921044,,0,0,
84.207.227.64/28,2750405,2921044,,0,0,
84.207.227.80/29,2921044,2921044,,0,0,
84.207.227.88/29,2750405,2921044,,0,0,
84.207.227.96/27,2750405,2921044,,0,0,
84.207.227.128/25,2750405,2921044,,0,0,
84.207.228.0/23,2750405,2921044,,0,0,
84.207.230.0/25,2750405,2921044,,0,0,
84.207.230.128/26,2750405,2921044,,0,0,
84.207.230.192/27,2750405,2921044,,0,0,
84.207.230.224/30,2635167,2921044,,0,0,
84.207.230.228/30,2750405,2921044,,0,0,
84.207.230.232/29,2750405,2921044,,0,0,
84.207.230.240/28,2750405,2921044,,0,0,
84.207.231.0/24,2750405,2921044,,0,0,
84.207.232.0/24,2750405,2921044,,0,0,
84.207.233.0/24,2635167,2921044,,0,0,
84.207.234.0/23,2635167,2921044,,0,0,
84.207.236.0/24,2635167,2921044,,0,0,
84.207.237.0/28,2635167,2921044,,0,0,
84.207.237.16/29,2635167,2921044,,0,0,
84.207.237.24/29,2750405,2921044,,0,0,
84.207.237.32/27,2635167,2921044,,0,0,
84.207.237.64/26,2635167,2921044,,0,0,
84.207.237.128/25,2635167,2921044,,0,0,
84.207.238.0/23,2635167,2921044,,0,0,
84.207.240.0/23,2635167,2921044,,0,0,
84.207.242.0/24,2635167,2921044,,0,0,
84.207.243.0/25,2963597,2921044,,0,0,
84.207.243.128/27,2963597,2921044,,0,0,
84.207.243.160/28,2963597,2921044,,0,0,
84.207.243.176/28,2635167,2921044,,0,0,
84.207.243.192/27,2635167,2921044,,0,0,
84.207.243.224/28,2635167,2921044,,0,0,
84.207.243.240/29,2963597,2921044,,0,0,
84.207.243.248/29,2635167,2921044,,0,0,
84.207.244.0/28,2963597,2921044,,0,0,
84.207.244.16/28,2635167,2921044,,0,0,
84.207.244.32/29,2635167,2921044,,0,0,
84.207.244.40/30,2750405,2921044,,0,0,
84.207.244.44/30,2635167,2921044,,0,0,
84.207.244.48/28,2635167,2921044,,0,0,
84.207.244.64/27,2635167,2921044,,0,0,
84.207.244.96/28,2635167,2921044,,0,0,
84.207.244.112/30,2921044,2921044,,0,0,
84.207.244.116/30,2635167,2921044,,0,0,
84.207.244.120/29,2635167,2921044,,0,0,
84.207.244.128/25,2635167,2921044,,0,0,
84.207.245.0/24,2635167,2921044,,0,0,
84.207.246.0/23,2635167,2921044,,0,0,
84.207.248.0/23,2635167,2921044,,0,0,
84.207.250.0/25,2635167,2921044,,0,0,
84.207.250.128/29,2635167,2921044,,0,0,
84.207.250.136/29,2963597,2921044,,0,0,
84.207.250.144/28,2635167,2921044,,0,0,
84.207.250.160/27,2635167,2921044,,0,0,
84.207.250.192/26,2635167,2921044,,0,0,
84.207.251.0/24,2635167,2921044,,0,0,
84.207.252.0/27,2635167,2921044,,0,0,
84.207.252.32/29,2635167,2921044,,0,0,
84.207.252.40/29,2750405,2921044,,0,0,
84.207.252.48/28,2635167,2921044,,0,0,
84.207.252.64/26,2635167,2921044,,0,0,
84.207.252.128/25,2635167,2921044,,0,0,
84.207.253.0/24,2635167,2921044,,0,0,
84.207.254.0/24,2635167,2921044,,0,0,
84.207.255.0/25,2635167,2921044,,0,0,
84.207.255.128/26,2635167,2921044,,0,0,
84.207.255.192/27,2635167,2921044,,0,0,
84.207.255.224/28,2635167,2921044,,0,0,
84.207.255.240/29,2635167,2921044,,0,0,
84.207.255.248/30,2750405,2921044,,0,0,
84.207.255.252/30,2635167,2921044,,0,0,
84.208.0.0/13,3144096,3144096,,0,0,
84.216.0.0/16,2661886,2661886,,0,0,
84.217.0.0/18,2661886,2661886,,0,0,
84.217.64.0/24,2661886,2661886,,0,0,
84.217.65.0/28,2661886,2661886,,0,0,
84.217.65.16/29,2661886,2661886,,0,0,
84.217.65.24/32,2661886,2661886,,0,0,
84.217.65.26/31,2661886,2661886,,0,0,
84.217.65.28/30,2661886,2661886,,0,0,
84.217.65.32/27,2661886,2661886,,0,0,
84.217.65.64/26,2661886,2661886,,0,0,
84.217.65.128/25,2661886,2661886,,0,0,
84.217.66.0/23,2661886,2661886,,0,0,
84.217.68.0/22,2661886,2661886,,0,0,
84.217.72.0/21,2661886,2661886,,0,0,
84.217.80.0/20,2661886,2661886,,0,0,
84.217.96.0/19,2661886,2661886,,0,0,
84.217.128.0/17,2661886,2661886,,0,0,
84.218.0.0/15,2661886,2661886,,0,0,
84.220.0.0/15,3175395,3175395,,0,0,
84.222.0.0/17,2635167,2635167,,0,0,
84.222.128.0/20,2635167,2635167,,0,0,
84.222.144.0/21,2635167,2635167,,0,0,
84.222.152.0/24,2635167,2635167,,0,0,
84.222.153.0/28,2635167,2635167,,0,0,
84.222.153.16/29,2635167,2635167,,0,0,
84.222.153.24/32,2635167,2635167,,0,0,
84.222.153.25/32,3175395,2635167,,0,0,
84.222.153.26/31,2635167,2635167,,0,0,
84.222.153.28/30,2635167,2635167,,0,0,
84.222.153.32/27,2635167,2635167,,0,0,
84.222.153.64/26,2635167,2635167,,0,0,
84.222.153.128/25,2635167,2635167,,0,0,
84.222.154.0/23,2635167,2635167,,0,0,
84.222.156.0/22,2635167,2635167,,0,0,
84.222.160.0/19,2635167,2635167,,0,0,
84.222.192.0/18,2635167,2635167,,0,0,
84.223.0.0/16,2635167,2635167,,0,0,
84.224.0.0/15,719819,719819,,0,0,
84.226.0.0/15,2658434,2658434,,0,0,
84.228.0.0/15,294640,294640,,0,0,
84.230.0.0/15,660013,660013,,0,0,
84.232.0.0/19,2510769,2510769,,0,0,
84.232.32.0/20,2510769,2510769,,0,0,
84.232.48.0/23,2510769,2510769,,0,0,
84.232.50.0/24,2510769,2510769,,0,0,
84.232.51.0/25,2510769,2510769,,0,0,
84.232.51.128/27,2510769,2510769,,0,0,
84.232.51.160/30,2264397,2510769,,0,0,
84.232.51.164/30,2510769,2510769,,0,0,
84.232.51.168/29,2510769,2510769,,0,0,
84.232.51.176/28,2510769,2510769,,0,0,
84.232.51.192/26,2510769,2510769,,0,0,
84.232.52.0/22,2510769,2510769,,0,0,
84.232.56.0/21,2510769,2510769,,0,0,
84.232.64.0/18,2510769,2510769,,0,0,
84.232.128.0/17,798549,798549,,0,0,
84.233.0.0/17,357994,357994,,0,0,
84.233.128.0/21,3017382,6252001,,0,0,
84.233.136.0/23,3017382,6252001,,0,0,
84.233.138.0/24,3017382,6252001,,0,0,
84.233.139.0/27,3017382,6252001,,0,0,
84.233.139.32/29,3017382,6252001,,0,0,
84.233.139.40/30,3017382,6252001,,0,0,
84.233.139.44/31,3017382,6252001,,0,0,
84.233.139.46/32,2635167,6252001,,0,0,
84.233.139.47/32,3017382,6252001,,0,0,
84.233.139.48/28,3017382,6252001,,0,0,
84.233.139.64/26,3017382,6252001,,0,0,
84.233.139.128/25,3017382,6252001,,0,0,
84.233.140.0/22,3017382,6252001,,0,0,
84.233.144.0/21,3017382,6252001,,0,0,
84.233.152.0/23,3017382,6252001,,0,0,
84.233.154.0/25,3017382,6252001,,0,0,
84.233.154.128/26,3017382,6252001,,0,0,
84.233.154.192/27,3017382,6252001,,0,0,
84.233.154.224/28,3017382,6252001,,0,0,
84.233.154.240/29,3017382,6252001,,0,0,
84.233.154.248/30,3017382,6252001,,0,0,
84.233.154.252/32,3017382,6252001,,0,0,
84.233.154.253/32,3175395,6252001,,0,0,
84.233.154.254/31,3017382,6252001,,0,0,
84.233.155.0/29,3017382,6252001,,0,0,
84.233.155.8/30,3017382,6252001,,0,0,
84.233.155.12/31,3017382,6252001,,0,0,
84.233.155.14/32,3017382,6252001,,0,0,
84.233.155.15/32,3175395,6252001,,0,0,
84.233.155.16/28,3017382,6252001,,0,0,
84.233.155.32/27,3017382,6252001,,0,0,
84.233.155.64/26,3017382,6252001,,0,0,
84.233.155.128/26,3017382,6252001,,0,0,
84.233.155.192/28,3175395,6252001,,0,0,
84.233.155.208/28,3017382,6252001,,0,0,
84.233.155.224/27,3017382,6252001,,0,0,
84.233.156.0/22,3017382,6252001,,0,0,
84.233.160.0/26,3017382,6252001,,0,0,
84.233.160.64/29,3017382,6252001,,0,0,
84.233.160.72/30,3017382,6252001,,0,0,
84.233.160.76/31,3017382,6252001,,0,0,
84.233.160.78/32,3077311,6252001,,0,0,
84.233.160.79/32,3017382,6252001,,0,0,
84.233.160.80/28,3017382,6252001,,0,0,
84.233.160.96/27,3017382,6252001,,0,0,
84.233.160.128/25,3017382,6252001,,0,0,
84.233.161.0/24,3017382,6252001,,0,0,
84.233.162.0/23,3017382,6252001,,0,0,
84.233.164.0/22,3017382,6252001,,0,0,
84.233.168.0/21,3017382,6252001,,0,0,
84.233.176.0/24,3017382,6252001,,0,0,
84.233.177.0/26,2510769,6252001,,0,0,
84.233.177.64/27,2510769,6252001,,0,0,
84.233.177.96/27,3017382,6252001,,0,0,
84.233.177.128/26,2510769,6252001,,0,0,
84.233.177.192/26,3017382,6252001,,0,0,
84.233.178.0/24,3017382,6252001,,0,0,
84.233.179.0/27,3017382,6252001,,0,0,
84.233.179.32/28,2750405,6252001,,0,0,
84.233.179.48/28,3017382,6252001,,0,0,
84.233.179.64/26,3017382,6252001,,0,0,
84.233.179.128/25,3017382,6252001,,0,0,
84.233.180.0/23,3017382,6252001,,0,0,
84.233.182.0/24,3017382,6252001,,0,0,
84.233.183.0/25,3017382,6252001,,0,0,
84.233.183.128/28,3017382,6252001,,0,0,
84.233.183.144/28,6252001,6252001,,0,0,
84.233.183.160/27,3017382,6252001,,0,0,
84.233.183.192/26,3017382,6252001,,0,0,
84.233.184.0/23,3017382,6252001,,0,0,
84.233.186.0/24,3017382,6252001,,0,0,
84.233.187.0/25,3017382,6252001,,0,0,
84.233.187.128/26,3017382,6252001,,0,0,
84.233.187.192/27,3017382,6252001,,0,0,
84.233.187.224/29,2510769,6252001,,0,0,
84.233.187.232/29,3017382,6252001,,0,0,
84.233.187.240/28,3017382,6252001,,0,0,
84.233.188.0/23,3017382,6252001,,0,0,
84.233.190.0/24,6255148,6252001,,0,0,
84.233.191.0/27,3017382,6252001,,0,0,
84.233.191.32/28,3017382,6252001,,0,0,
84.233.191.48/28,2750405,6252001,,0,0,
84.233.191.64/26,3017382,6252001,,0,0,
84.233.191.128/25,2750405,6252001,,0,0,
84.233.192.0/24,3175395,6252001,,0,0,
84.233.193.0/25,3175395,6252001,,0,0,
84.233.193.128/28,3175395,6252001,,0,0,
84.233.193.144/29,3175395,6252001,,0,0,
84.233.193.152/29,732800,6252001,,0,0,
84.233.193.160/27,3175395,6252001,,0,0,
84.233.193.192/26,3175395,6252001,,0,0,
84.233.194.0/23,3175395,6252001,,0,0,
84.233.196.0/22,3175395,6252001,,0,0,
84.233.200.0/23,3175395,6252001,,0,0,
84.233.202.0/24,3175395,6252001,,0,0,
84.233.203.0/26,3175395,6252001,,0,0,
84.233.203.64/28,3175395,6252001,,0,0,
84.233.203.80/30,3175395,6252001,,0,0,
84.233.203.84/30,3017382,6252001,,0,0,
84.233.203.88/29,3175395,6252001,,0,0,
84.233.203.96/27,3175395,6252001,,0,0,
84.233.203.128/26,3017382,6252001,,0,0,
84.233.203.192/26,3175395,6252001,,0,0,
84.233.204.0/24,3175395,6252001,,0,0,
84.233.205.0/26,3175395,6252001,,0,0,
84.233.205.64/30,3175395,6252001,,0,0,
84.233.205.68/32,2510769,6252001,,0,0,
84.233.205.69/32,3175395,6252001,,0,0,
84.233.205.70/31,3175395,6252001,,0,0,
84.233.205.72/29,3175395,6252001,,0,0,
84.233.205.80/28,3175395,6252001,,0,0,
